dataset,mean,std
data_art_193,0.51259398,0.0467528401565
data_art_194,0.539285715,0.121472792678
data_art_195,0.4978125,0.0696871702127
data_art_196,0.511063665,0.0694425292154
data_art_197,0.50965909,0.0359869446598
data_art_198,0.529285715,0.0730235501866
data_art_199,0.521343875,0.071918122189
data_art_200,0.509392855,0.0266247298176
data_art_201,0.537258065,0.191675927367
data_art_202,0.521811595,0.0836299436247
data_art_203,0.5493421,0.104557445728
data_art_205,0.6,0.185216877994
data_art_206,0.52222222,0.0689897335828
data_art_207,0.5010989,0.083320676336
data_art_208,0.504878325,0.0310202232158
data_art_209,0.52133431,0.0539068996116
data_art_210,0.49503321,0.101631000528
data_art_211,0.483201585,0.121882495787
data_art_212,0.530912245,0.0756183682767
data_art_213,0.49607843,0.116627860639
data_art_214,0.52916667,0.106220972505
data_art_215,0.498458495,0.0467747683531
data_art_216,0.5,0.0
data_art_217,0.87659548,0.0711743768026
data_art_218,0.485714285,0.0489476278619
data_art_219,0.517905405,0.150902351601
data_art_220,0.51152343,0.0722556199475
data_art_221,0.53851912,0.10774043402
data_art_222,0.49269231,0.032680983197
data_art_223,0.513842595,0.0541117423863
data_art_224,0.515482955,0.0692418797451
data_art_225,0.5467033,0.186368234521
data_art_226,0.56305704,0.153748073779
data_art_227,0.5,0.0
data_art_228,0.475,0.0815600772365
data_art_229,0.87685649,0.070267217373
data_art_230,0.522710623077,0.105214650667
data_art_231,0.4875,0.0559016994375
data_art_232,0.50656862,0.0716731954958
data_art_233,0.490479165,0.040193991209
data_art_234,0.50313492,0.0285858966677
data_art_235,0.5073453,0.0277863695406
data_art_236,0.614835635294,0.186494962568
data_art_237,0.50576923,0.0258007809157
data_art_238,0.524404765,0.0954317455522
data_art_239,0.51054054,0.0428942189658
data_art_240,0.51862746,0.104466047357
data_art_241,0.563157895,0.143711641486
data_art_242,0.56552537,0.125135568605
data_art_243,0.498539835,0.0157247703327
data_art_244,0.54475806,0.0989086047521
data_art_245,0.511939655,0.0566956673157
data_art_246,0.50746951,0.119160238232
data_art_247,0.505903845,0.0438223972009
data_art_248,0.500817165,0.00320328589113
data_art_249,0.51650641,0.0583008326012
data_art_250,0.553730155,0.111533123908
data_art_251,0.50565134,0.0252735608079
data_art_252,0.5,0.0
data_art_253,0.511622805,0.0373322609516
data_art_254,0.51155173,0.0791400549486
data_art_255,0.83464591,0.104723770935
data_art_256,0.492424245,0.0305017325486
data_art_257,0.55,0.0834227567576
data_art_258,0.495454545,0.0606259838106
data_art_259,0.568072665,0.147140637665
data_art_260,0.51585366,0.0708997229043
data_art_261,0.520925925,0.0495925953768
data_art_262,0.50892857,0.0399297789237
data_art_263,0.53137255,0.079116110233
data_art_264,0.543650785,0.127653566697
data_art_265,0.8401138,0.0794706101459
data_art_266,0.494822135,0.0186809790695
data_art_267,0.49667756,0.0433004725813
data_art_268,0.51475309,0.0604181678581
data_art_269,0.518249445,0.0862405075426
data_art_270,0.517302955,0.069434392008
data_art_271,0.49090909,0.0279812305823
data_art_272,0.53298771,0.0920183886303
data_art_273,0.932126435,0.0702005045316
data_art_274,0.51875,0.0701390686698
data_art_275,0.50946594,0.0233819872885
data_art_276,0.535641695,0.107454476253
data_art_277,0.519444445,0.0477736994383
data_art_278,0.5,0.0
data_art_279,0.515277775,0.04892856934
data_art_280,0.555957855,0.137776711793
data_art_281,0.530583335,0.0718658495482
data_art_282,0.547981365,0.120920763388
data_art_283,0.506660075,0.0499584140179
data_art_284,0.51137566,0.0420187608601
data_art_285,0.50297619,0.0774077122827
data_art_286,0.534473,0.0924487557608
data_art_287,0.535727965,0.0767437970875
data_art_288,0.510564515,0.0465974952962
data_art_289,0.500367645,0.0581587829415
data_art_290,0.504264085,0.014305766584
data_art_291,0.531363635,0.100519526293
data_art_292,0.53567573,0.0875656900311
data_art_294,0.51979848,0.0599161555127
data_art_295,0.482962965,0.0950846025452
data_art_296,0.73184524,0.160272478551
data_art_297,0.55833334,0.275413918442
data_art_298,0.490374335,0.067852018976
data_art_299,0.505512035,0.0667805732597
data_art_300,0.5375,0.125525212397
data_art_301,0.533035715,0.167316858545
data_art_302,0.776346155,0.144057391517
data_art_303,0.52264994,0.0700483027761
data_art_304,0.827500005,0.229550658925
data_art_305,0.52813255,0.0691013877574
data_art_306,0.558298321429,0.14875896462
data_art_307,0.493333335,0.0895733860328
data_art_308,0.55113636,0.131751691153
data_art_309,0.45911538,0.109622747071
data_art_310,0.855387555,0.0921029355406
data_art_311,0.53125,0.125
data_art_312,0.510526315,0.0413011810015
data_art_313,0.527419355,0.088628611016
data_art_314,0.486415365,0.0452496805923
data_art_315,0.486458335,0.0605601669371
data_art_316,0.53335967,0.0796183541681
data_art_317,0.506911375,0.0278129531593
data_art_318,0.4879428,0.0903084227286
data_art_319,0.55703704,0.185190653703
data_art_320,0.520833335,0.0931695065161
data_art_321,0.53494898,0.0893915290526
data_art_322,0.523387095,0.112414051558
data_art_323,0.499605265,0.0505171011959
data_art_360,0.483125,0.0754672942406
data_art_361,0.518485325,0.0606354274618
data_art_362,0.504848925,0.0952466751023
data_art_363,0.510413915,0.0311469439718
data_art_364,0.50350877,0.0237089950277
data_art_365,0.51148897,0.0716970703936
data_art_366,0.510289835,0.0528815201481
data_art_367,0.562555515,0.109655490259
data_art_368,0.530686275,0.0962799393918
data_art_369,0.516699735,0.0555069984223
data_art_370,0.56818182,0.190863515407
data_art_371,0.533636365,0.132590540894
data_art_372,0.50872222,0.0519734410253
data_art_373,0.503888885,0.0670605077869
data_art_374,0.49566993,0.0580353656238
data_art_375,0.494642855,0.0239578807706
data_art_376,0.508754965,0.0512047584041
data_art_377,0.46878655,0.0986897972745
data_art_378,0.52589869,0.082419036662
data_art_379,0.50847826,0.0379159313818
data_art_380,0.51198118,0.0648483346781
data_art_381,0.505,0.0647862718763
data_art_382,0.511160715,0.0551895891506
data_art_383,0.46668956,0.100972842258
data_art_384,0.56455803,0.126390934306
data_art_385,0.5085044,0.0376891240485
data_art_386,0.518859645,0.0588971952781
data_art_387,0.5366,0.0963875947467
data_art_388,0.534722225,0.107724341934
data_art_389,0.48340643,0.047157912466
data_art_390,0.52628205,0.0871926221301
data_art_391,0.49735294,0.0295338037882
data_art_392,0.528360705,0.0707256979913
data_art_393,0.51660197,0.0563070394254
data_art_394,0.644047615,0.166006049669
data_art_395,0.82118242,0.123271080372
data_art_396,0.5004329,0.00922605805742
data_art_397,0.486021505,0.0646538049246
data_art_398,0.524907405,0.0818339755595
data_art_399,0.506739135,0.0195830173518
data_art_400,0.50251984,0.019699264781
data_art_401,0.52777778,0.092787324508
data_art_402,0.51704545,0.144223483748
data_art_403,0.525092225,0.0816416035735
data_art_404,0.502142855,0.00958313889185
data_art_405,0.496446075,0.0183324151033
data_art_406,0.517034315,0.0526846804754
data_art_408,0.53125,0.118438367143
data_art_409,0.51797386,0.0719731262309
data_art_410,0.5491954,0.111229424334
data_art_411,0.54033334,0.0779255938108
data_art_412,0.53259605,0.0862489845382
data_art_413,0.632839265,0.140417549847
data_art_414,0.537878785,0.0992334433401
data_art_415,0.490384615,0.035017910953
data_art_416,0.552471135,0.132242410166
data_art_417,0.52916859,0.062674005839
data_art_418,0.56041667,0.192833497513
data_art_419,0.49715278,0.0885300696632
data_art_420,0.521111115,0.0532080870631
data_art_421,0.49882353,0.0288554209366
data_art_422,0.52877468,0.0788824686268
data_art_423,0.542,0.0841702535279
data_art_424,0.566964285,0.132381065284
data_art_425,0.54345238,0.0908245800575
data_art_426,0.5070545,0.0510258120449
data_art_427,0.505238095,0.150377644892
data_art_428,0.587514205,0.161099850544
data_art_429,0.45733696,0.128371777395
data_art_430,0.51918761,0.044911741539
data_art_431,0.51545455,0.0707236660923
data_art_432,0.490374329412,0.138523445967
data_art_433,0.52809524,0.0759024925259
data_art_434,0.481944445,0.0862195157398
data_art_435,0.552380955,0.165246378556
data_art_436,0.591898155,0.135861052524
data_art_437,0.49181185,0.0413512230967
data_art_438,0.48491903,0.102310532425
data_art_439,0.51171875,0.0601693317116
data_art_440,0.5,0.0
data_art_441,0.53199275,0.11131139649
data_art_443,0.492261905,0.0877393257872
data_art_444,0.530769226667,0.0921702150242
data_art_445,0.511474865,0.0532147352129
data_art_446,0.61507353,0.243942680469
data_art_447,0.479996445,0.0845270952907
data_art_448,0.7984791,0.116967065045
data_art_449,0.52066667,0.0643510212572
data_art_450,0.510975615,0.0442186697583
data_art_451,0.50531114,0.0397068896468
data_art_452,0.521527775,0.284868380793
data_art_453,0.63566444,0.143295839768
data_art_454,0.529207225,0.0659468177856
data_art_455,0.80699405,0.191492322322
data_art_456,0.47780637,0.0839639417167
data_art_457,0.51672794,0.0519037880803
data_art_459,0.49857278,0.022168219115
data_art_460,0.523402775,0.111651898883
data_art_461,0.473924725,0.125224235974
data_art_462,0.487654322222,0.204839377573
data_art_464,0.494328705,0.054450472518
data_art_465,0.50777778,0.0714738548871
data_art_466,0.554545455,0.1659328527
data_art_467,0.50705128,0.0230041222529
data_art_468,0.50784314,0.0374472319565
data_art_469,0.50170068,0.0735288687858
data_art_470,0.533333335,0.103988746885
data_art_471,0.515277775,0.04892856934
data_art_472,0.643181815,0.164992445733
data_art_473,0.489814815,0.0988927660324
data_art_474,0.568467745,0.145350264551
data_art_475,0.514393945,0.134127965646
data_art_477,0.481,0.129366879354
data_art_478,0.787575755,0.184761763236
data_art_479,0.51236979,0.0621039832404
data_art_480,0.48263889375,0.186718190241
data_art_481,0.49241432,0.0435413240137
data_art_482,0.475,0.087331020906
data_art_483,0.721875,0.203257800718
data_art_484,0.501666665,0.00745355247144
data_art_485,0.51425,0.0441603756526
data_art_486,0.497587715,0.0690152855642
data_art_487,0.51060606,0.0474317422669
data_art_488,0.502196225,0.0310431507829
data_art_489,0.515,0.122581873821
data_art_490,0.81699176,0.166156394646
data_art_491,0.57628205,0.184266198894
data_art_492,0.57820513,0.178612679482
data_art_493,0.47638889,0.0739200993091
data_art_494,0.49369792,0.049686605222
data_art_495,0.50349432,0.0142246051831
data_art_496,0.49277778,0.0760219108626
data_art_497,0.493589745,0.161553463825
data_art_498,0.494444445,0.146321589244
data_art_499,0.54230958,0.0817535407552
data_art_500,0.524489795,0.0757727905573
data_art_501,0.750625855,0.116634004033
data_art_502,0.563888885,0.131348678781
data_art_503,0.52037733,0.0652649377043
data_art_504,0.75915679,0.193895069418
data_art_505,0.51428571,0.0632183650185
data_art_506,0.50185185,0.0289774200076
data_art_507,0.52412684,0.0699559001825
data_art_508,0.54488372,0.0843015023415
data_art_509,0.476041665,0.0905017163459
data_art_510,0.71749465,0.117419400099
data_art_511,0.49310458,0.0914633229241
data_art_512,0.5,0.0
data_art_513,0.5,0.0
data_art_514,0.505028735,0.0986479270639
data_art_515,0.475,0.111803398875
data_art_516,0.58082011,0.131986358886
data_art_517,0.529072678947,0.197495623923
data_art_518,0.517061405,0.0607813538783
data_art_519,0.55574074,0.125400086689
data_art_520,0.5009375,0.00419262745781
data_art_521,0.53020318,0.090863637133
data_art_522,0.508958335,0.0400628920504
data_art_523,0.53860544,0.102821182905
data_art_524,0.55592846,0.107313278326
data_art_525,0.48381579,0.137485010253
data_art_526,0.511574075,0.0621220802928
data_art_527,0.48684524,0.0532389697248
data_art_528,0.540460525,0.109046967814
data_art_529,0.48181818,0.0925685818199
data_art_530,0.5,0.0
data_art_531,0.54342105,0.219887941033
data_art_532,0.52313597,0.0940341084629
data_art_533,0.539777275,0.097252117131
data_art_534,0.45625,0.136177853907
data_art_535,0.51050387,0.0787091403745
data_art_536,0.496317455,0.0561612853955
data_art_537,0.504951295,0.0420941770099
data_art_538,0.546977125,0.116006106522
data_art_539,0.519607845,0.0688298535253
data_art_541,0.48055555,0.08019130064
data_art_542,0.480208335,0.0987575883345
data_art_543,0.54620181,0.0981742543599
data_art_544,0.514988,0.0791330816021
data_art_545,0.53310293,0.0847199707258
data_art_546,0.4812037,0.11519935528
data_art_547,0.49678854,0.0900723963281
data_art_548,0.526086955,0.111653129224
data_art_549,0.52919192,0.0640605938684
data_art_551,0.511553025,0.121892249847
data_art_552,0.545467835,0.118341608994
data_art_553,0.4925,0.0335410196625
data_art_554,0.49907407,0.0152884840271
data_art_555,0.52859435,0.1000406827
data_art_556,0.50358696,0.0657161489606
data_art_557,0.579521785,0.160010274577
data_art_558,0.5157952,0.0915766196619
data_art_559,0.484375,0.0857316613811
data_art_560,0.498504275,0.0715802734533
data_art_561,0.504231365,0.0182054695757
data_art_562,0.49551282,0.0200672790146
data_art_563,0.580603325,0.121984173252
data_art_564,0.53166667,0.105672457697
data_art_565,0.583333333333,0.165387246112
data_art_566,0.48045635,0.0782113266944
data_art_567,0.517559515,0.112714941174
data_art_568,0.514449315,0.0446709857682
data_art_569,0.5,0.0
data_art_570,0.50080645,0.00360655404091
data_art_571,0.529545455,0.112578811281
data_art_572,0.53783144,0.0828162915131
data_art_573,0.538925805,0.132282097333
data_art_574,0.5463141,0.0979282581206
data_art_575,0.532882875,0.10181292531
data_art_576,0.4975,0.0621437213664
data_art_577,0.436234815789,0.164439335547
data_art_578,0.504761905,0.0212958865648
data_art_579,0.5,0.11587245757
data_art_580,0.512110729412,0.049933816568
data_art_581,0.52769886,0.0580523407568
data_art_582,0.51947368,0.0552031020256
data_art_583,0.754999995,0.180383260384
data_art_584,0.537916665,0.118020800842
data_art_585,0.5,0.0
data_art_586,0.48,0.0636602825861
data_art_587,0.50449093,0.0281497120976
data_art_588,0.5402987,0.0849461305318
data_art_589,0.482827745,0.0637026629735
data_art_590,0.5,0.0
data_art_591,0.50439815,0.0196691247505
data_art_592,0.50935965,0.052184783484
data_art_593,0.752780765,0.136977221338
data_art_594,0.54340909,0.120066634195
data_art_595,0.511785715,0.0527073198069
data_art_596,0.49755036,0.0507674398239
data_art_597,0.491666666667,0.0288675134595
data_art_598,0.49792468,0.0364145265829
data_art_599,0.485873015,0.12387579812
data_art_600,0.50147059,0.00657667841406
data_art_601,0.510110025,0.0381412642842
data_art_602,0.51266026,0.0903109815079
data_art_603,0.672220415,0.111521582678
data_art_604,0.50311539,0.0911692614557
data_art_606,0.5057971,0.152556633885
data_art_607,0.54897222,0.105739178576
data_art_608,0.514473685,0.0647282870898
data_art_609,0.496581195,0.0185294765445
data_art_610,0.503571425,0.0364584077284
data_art_611,0.505714285,0.0455332712297
data_art_612,0.530000005,0.124645702066
data_art_613,0.544444445,0.104258179747
data_art_614,0.527864585,0.0731175813951
data_art_615,0.584240565,0.125141123888
data_art_616,0.51702244,0.0503431390932
data_art_617,0.52453739,0.0773673609988
data_art_618,0.53181818,0.100638873396
data_art_619,0.538718325,0.0744802228185
data_art_620,0.502941175,0.0131533344674
data_art_621,0.51195652,0.0485973782996
data_art_622,0.568447795,0.137025520984
data_art_623,0.510015875,0.0308437369444
data_art_624,0.52109375,0.0768903692797
data_art_625,0.764683085,0.118298918552
data_art_626,0.49733169,0.0627380781565
data_art_627,0.5295,0.0943384165762
data_art_628,0.85115385,0.125965597784
data_art_629,0.50544355,0.0283702029647
data_art_630,0.496333335,0.0163978243814
data_art_631,0.48333333,0.104293780407
data_art_632,0.49188034,0.0489596377384
data_art_633,0.88041817,0.0530896665434
data_art_634,0.497240255,0.147519776493
data_art_635,0.481613755,0.0473633845916
data_art_636,0.498809525,0.102909990441
data_art_637,0.480050505,0.0768027289677
data_art_638,0.51911765,0.13730926993
data_art_639,0.54235589,0.12718923194
data_art_640,0.489799785,0.0871262061794
data_art_641,0.52193783,0.0608207084943
data_art_642,0.51475,0.0487332967336
data_art_643,0.50314488,0.0195949018985
data_art_644,0.4872807,0.0568824388524
data_art_645,0.485,0.0501168307572
data_art_646,0.5475,0.139052243117
data_art_647,0.504302835,0.0595489591436
data_art_648,0.496944445,0.0323176220897
data_art_649,0.5116,0.0307629305291
data_art_650,0.521782325,0.063503951715
data_art_651,0.59158163,0.138142185184
data_art_652,0.500309525,0.087885097209
data_art_653,0.526721015,0.158069819968
data_art_654,0.49139742,0.0417551705623
data_art_655,0.508,0.0802219138514
data_art_656,0.516008775,0.0579994908173
data_art_657,0.517307695,0.0536360928213
data_art_658,0.508308305,0.0877630253762
data_art_659,0.46905467,0.141047112249
data_art_660,0.51792929,0.0475171303438
data_art_661,0.50175926,0.0552631181478
data_art_662,0.506416665,0.0410258641748
data_art_663,0.78579434,0.165451598238
data_art_664,0.516511755,0.0631728982058
data_art_665,0.49778312,0.0794929324415
data_art_666,0.523076925,0.0653190967282
data_art_667,0.514967995,0.0511867485202
data_art_668,0.51742297,0.0843744936389
data_art_669,0.550927085,0.0798990123984
data_art_670,0.63077652,0.120774414826
data_art_671,0.8239394,0.190378365669
data_art_672,0.5,0.103166242382
data_art_673,0.501190475,0.0438588674782
data_art_674,0.495588235,0.0197300128815
data_art_675,0.50833333,0.208863849268
data_art_676,0.4878125,0.0816783999582
data_art_677,0.503125,0.0139754248594
data_art_678,0.53141892,0.0772110149864
data_art_679,0.483333335,0.142895429466
data_art_680,0.58278388,0.138645319755
data_art_681,0.52607143,0.0571633244473
data_art_682,0.539645875,0.0997845263715
data_art_683,0.513333335,0.0331574334322
data_art_684,0.500591565,0.0261866386141
data_art_685,0.534375,0.133702032717
data_art_686,0.510769235,0.0677430269185
data_art_687,0.493364195,0.0318597633228
data_art_688,0.491666665,0.0372678070786
data_art_689,0.508333335,0.0586925024103
data_art_690,0.535877195,0.0743309717507
data_art_691,0.531060605,0.116585854286
data_art_692,0.50326087,0.0145830539716
data_art_693,0.528125,0.0917550909243
data_art_694,0.54027778,0.119383232541
data_art_696,0.54917582,0.122176435672
data_art_697,0.505263157895,0.0229415733871
data_art_698,0.50548077,0.0206300245354
data_art_699,0.596541395,0.146760248392
data_art_701,0.536111115,0.10120297525
data_art_702,0.46647727,0.0906868325845
data_art_703,0.809914535,0.101487510897
data_art_704,0.512133335,0.062552189799
data_art_705,0.507440475,0.0332748157698
data_art_706,0.508703705,0.0794744451099
data_art_707,0.5,0.0
data_art_708,0.50811547,0.0563812949537
data_art_710,0.48181818,0.117424883007
data_art_711,0.53388889,0.0867786860328
data_art_712,0.499801585,0.0561561305005
